id_fact_oec_rs,id_razon_social,id_fecha,volumen_cer,volumen_horas,volumen_ganancias,volumen_porcentaje_asistencia,total_perfiles,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
7448,416,963,1.0,6.0,250.0,0.0,1,14-08-2019,14,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7423,416,44,2.0,12.0,500.0,0.0,1,01-08-2019,1,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7425,416,114,1.0,6.0,250.0,0.0,1,02-08-2019,2,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7426,416,127,1.0,6.0,250.0,0.0,1,02-10-2019,2,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7446,416,923,18.0,108.0,4500.0,0.0,1,13-12-2019,13,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7471,416,1888,1.0,6.0,250.0,0.0,1,27-09-2019,27,9,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7481,416,2139,1.0,6.0,250.0,0.0,1,31-10-2019,31,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7435,416,485,1.0,6.0,250.0,0.0,1,07-10-2019,7,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7466,416,1710,1.0,6.0,250.0,0.0,1,25-02-2022,25,2,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7445,416,898,1.0,6.0,250.0,0.0,1,13-08-2019,13,8,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7447,416,927,1.0,6.0,250.0,0.0,1,14-01-2020,14,1,2020,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7478,416,2099,1.0,6.0,250.0,0.0,1,30-11-2019,30,11,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7430,416,227,1.0,6.0,250.0,0.0,1,04-02-2021,4,2,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7436,416,533,2.0,12.0,500.0,0.0,2,08-07-2019,8,7,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7442,416,794,1.0,6.0,250.0,0.0,1,12-02-2021,12,2,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7432,416,323,2.0,12.0,500.0,0.0,1,05-06-2019,5,6,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7473,416,1907,1.0,6.0,250.0,0.0,1,27-12-2019,27,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7437,416,560,1.0,6.0,250.0,0.0,1,08-11-2019,8,11,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7463,416,1682,2.0,12.0,500.0,0.0,1,24-10-2019,24,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7460,416,1585,1.0,6.0,250.0,0.0,1,23-05-2019,23,5,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7474,416,1992,1.0,6.0,250.0,0.0,1,29-03-2022,29,3,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7459,416,1506,3.0,18.0,750.0,0.0,1,22-04-2019,22,4,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7452,416,1134,2.0,12.0,500.0,0.0,2,17-01-2022,17,1,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7468,416,1764,4.0,24.0,1000.0,0.0,1,25-12-2019,25,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7476,416,2043,2.0,12.0,500.0,0.0,2,29-12-2019,29,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7422,416,17,2.0,12.0,500.0,0.0,1,01-02-2022,1,2,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7439,416,721,1.0,6.0,250.0,0.0,1,11-02-2022,11,2,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7454,416,1173,1.0,6.0,250.0,0.0,1,17-08-2020,17,8,2020,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7450,416,986,1.0,6.0,250.0,0.0,1,14-12-2019,14,12,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7427,416,128,1.0,6.0,250.0,0.0,1,02-10-2020,2,10,2020,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7444,416,860,1.0,6.0,250.0,0.0,1,13-01-2021,13,1,2021,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7465,416,1703,2.0,12.0,500.0,0.0,1,25-01-2022,25,1,2022,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
7443,416,839,1.0,6.0,250.0,0.0,1,12-10-2019,12,10,2019,cenicap centro nacional integrado de capacitacion profesional cia. ltda.,habilitado,organismo evaluador de la conformidad,29-10-2021,lago agrio,sucumbios
10134,614,262,8.0,320.0,1725.7396825396818,0.0,4,04-08-2021,4,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10135,614,336,12.0,480.0,2588.6095238095227,0.0,4,05-08-2021,5,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10139,614,530,56.0,2240.0,12080.177777777772,0.0,4,08-06-2021,8,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10142,614,672,4.0,160.0,862.8698412698409,0.0,4,10-06-2021,10,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10145,614,895,16.0,640.0,3451.479365079364,0.0,4,13-07-2021,13,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10154,614,1214,4.0,160.0,862.8698412698409,0.0,4,18-03-2021,18,3,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10157,614,1592,20.0,800.0,4314.349206349205,0.0,4,23-06-2021,23,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10158,614,1604,4.0,160.0,862.8698412698409,0.0,4,23-08-2021,23,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10159,614,1660,4.0,160.0,862.8698412698409,0.0,4,24-06-2021,24,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10160,614,1673,56.0,2240.0,12080.177777777772,0.0,4,24-08-2021,24,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10128,614,53,12.0,480.0,2588.6095238095227,0.0,4,01-09-2021,1,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10127,614,39,4.0,160.0,862.8698412698409,0.0,4,01-07-2021,1,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10130,614,123,8.0,320.0,1725.7396825396818,0.0,4,02-09-2021,2,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10131,614,189,40.0,1600.0,8628.69841269841,0.0,4,03-08-2021,3,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10143,614,686,8.0,320.0,1725.7396825396818,0.0,4,10-08-2021,10,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10144,614,741,64.0,2560.0,13805.917460317454,0.0,4,11-06-2021,11,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10146,614,900,4.0,160.0,862.8698412698409,0.0,4,13-08-2021,13,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10138,614,480,24.0,960.0,5177.219047619045,0.0,4,07-09-2021,7,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10163,614,1813,4.0,160.0,862.8698412698409,0.0,4,26-08-2021,26,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10165,614,2013,36.0,1440.0,7765.828571428568,0.0,4,29-07-2021,29,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10133,614,249,4.0,160.0,862.8698412698409,0.0,4,04-06-2021,4,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10155,614,1446,80.0,3200.0,17257.39682539682,0.0,4,21-06-2021,21,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10136,614,403,4.0,160.0,862.8698412698409,0.0,4,06-07-2021,6,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10149,614,1026,24.0,960.0,5177.219047619045,0.0,4,15-07-2021,15,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10132,614,195,4.0,160.0,862.8698412698409,0.0,4,03-09-2021,3,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10148,614,1019,4.0,160.0,862.8698412698409,0.0,4,15-06-2021,15,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10147,614,907,32.0,1280.0,6902.958730158727,0.0,4,13-09-2021,13,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10151,614,1096,20.0,800.0,4314.349206349205,0.0,4,16-07-2021,16,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10137,614,461,4.0,160.0,862.8698412698409,0.0,4,07-06-2021,7,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10140,614,602,40.0,1600.0,8628.69841269841,0.0,4,09-06-2021,9,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10162,614,1806,4.0,160.0,862.8698412698409,0.0,4,26-07-2021,26,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10164,614,1948,12.0,480.0,2588.6095238095227,0.0,4,28-07-2021,28,7,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10129,614,116,4.0,160.0,862.8698412698409,0.0,4,02-08-2021,2,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10153,614,1174,12.0,480.0,2588.6095238095227,0.0,4,17-08-2021,17,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10156,614,1461,20.0,800.0,4314.349206349205,0.0,4,21-08-2021,21,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10141,614,620,32.0,1280.0,6902.958730158727,0.0,4,09-09-2021,9,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10150,614,1091,4.0,160.0,862.8698412698409,0.0,4,16-06-2021,16,6,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10152,614,1103,8.0,320.0,1725.7396825396818,0.0,4,16-08-2021,16,8,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
10161,614,1678,32.0,1280.0,6902.958730158727,0.0,4,24-09-2021,24,9,2021,cvimsa ecuador c-vimsaecuador s.a.,cancelado definitivamente,organismo evaluador de la conformidad,sin fecha resolución,sin cantón,sin provincia
808,1120,312,23.0,138.0,5750.0,0.0,2,05-04-2019,5,4,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
818,1120,1604,6.0,36.0,1500.0,0.0,1,23-08-2021,23,8,2021,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
814,1120,1159,23.0,138.0,5750.0,0.0,1,17-06-2019,17,6,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
813,1120,985,1.0,6.0,250.0,0.0,1,14-12-2018,14,12,2018,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
816,1120,1304,8.0,48.0,2000.0,0.0,1,19-07-2019,19,7,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
820,1120,1734,4.0,24.0,1000.0,0.0,1,25-07-2019,25,7,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
822,1120,1817,20.0,120.0,5000.0,0.0,1,26-09-2019,26,9,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
812,1120,793,1.0,6.0,250.0,0.0,1,12-02-2020,12,2,2020,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
824,1120,1888,1.0,6.0,250.0,0.0,1,27-09-2019,27,9,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
809,1120,343,17.0,102.0,4250.0,0.0,1,05-09-2021,5,9,2021,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
810,1120,590,4.0,24.0,1000.0,0.0,1,09-04-2019,9,4,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
811,1120,776,2.0,12.0,500.0,0.0,1,11-11-2021,11,11,2021,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
815,1120,1209,3.0,18.0,750.0,0.0,1,18-02-2020,18,2,2020,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
817,1120,1501,51.0,306.0,12750.0,0.0,1,22-03-2019,22,3,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
819,1120,1647,4.0,24.0,1000.0,0.0,1,24-03-2022,24,3,2022,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
821,1120,1804,6.0,36.0,1500.0,0.0,1,26-07-2019,26,7,2019,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
823,1120,1861,5.0,30.0,1250.0,0.0,1,27-04-2022,27,4,2022,instituto superior tecnológico cotopaxi,habilitado,organismo evaluador de la conformidad,27-12-2018,latacunga,cotopaxi
