id_fact_oc_cp,id_razon_social,id_curso_perfil,id_fecha,tipo,area_familia,especialidad_sector,curso_perfil,modalidad,carga_horaria,costo,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
1414,613,4366,7,curso,educación y capacitación,capacitación,"identificación, evaluación, medición de riesgos higienicos",virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1415,613,4207,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,indicadores del sistema de gestión de la seguridad y salud en el trabajo,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1416,613,4208,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,indicadores del sistema de gestión de la seguridad y salud en el trabajo,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1417,613,4281,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,indicadores del sistema de gestión de la seguridad y salud en el trabajo,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1418,613,4282,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,indicadores del sistema de gestión de la seguridad y salud en el trabajo,virtual,8,463.52,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1419,613,4261,7,curso,educación y capacitación,capacitación,introducción a la salud ocupacional,presencial,8,55.006984126984094,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1420,613,4262,7,curso,educación y capacitación,capacitación,introducción a la salud ocupacional,presencial,8,0.32,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1421,613,4355,7,curso,educación y capacitación,capacitación,introducción a la salud ocupacional,virtual,8,23.36,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1422,613,4356,7,curso,educación y capacitación,capacitación,introducción a la salud ocupacional,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1423,613,4209,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,legislación y normativa de seguridad y salud ocupacional,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1424,613,4210,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,legislación y normativa de seguridad y salud ocupacional,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1425,613,4283,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,legislación y normativa de seguridad y salud ocupacional,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1426,613,4284,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,legislación y normativa de seguridad y salud ocupacional,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1427,613,4307,7,curso,transporte y logística,conducción de vehículos terrestres,manejo a la defensiva,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1428,613,4308,7,curso,transporte y logística,conducción de vehículos terrestres,manejo a la defensiva,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1429,613,4373,7,curso,transporte y logística,conducción de vehículos terrestres,manejo a la defensiva,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1430,613,4374,7,curso,transporte y logística,conducción de vehículos terrestres,manejo a la defensiva,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1431,613,4265,7,curso,administración y legislación,gestión del talento humano,manejo de plataforma sut,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1432,613,4266,7,curso,administración y legislación,gestión del talento humano,manejo de plataforma sut,presencial,20,1187.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1433,613,4359,7,curso,administración y legislación,gestión del talento humano,manejo de plataforma sut,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1434,613,4360,7,curso,administración y legislación,gestión del talento humano,manejo de plataforma sut,virtual,20,271.4,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1435,613,4311,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,presencial,10,165.2,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1436,613,4312,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,presencial,10,123.7,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1437,613,4377,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,virtual,10,104.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1438,613,4378,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,manejo seguro de montacargas,virtual,10,463.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1439,613,4385,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,"mantenimiento preventivo - correctivo y predictivo de maquinarias, equipos y herramientas",virtual,10,104.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1440,613,4386,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,"mantenimiento preventivo - correctivo y predictivo de maquinarias, equipos y herramientas",virtual,10,463.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1441,613,4465,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,"mantenimiento preventivo - correctivo y predictivo de maquinarias, equipos y herramientas",presencial,10,330.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1442,613,4466,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,"mantenimiento preventivo - correctivo y predictivo de maquinarias, equipos y herramientas",presencial,10,475.6,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1443,613,4441,7,curso,finanzas comercio y ventas,marketing y ventas,marketing digital,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1444,613,4442,7,curso,finanzas comercio y ventas,marketing y ventas,marketing digital,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1445,613,4449,7,curso,finanzas comercio y ventas,marketing y ventas,marketing digital,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1446,613,4450,7,curso,finanzas comercio y ventas,marketing y ventas,marketing digital,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1447,613,4351,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,neumatica basica,virtual,10,104.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1448,613,4352,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,neumatica basica,virtual,10,463.5,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1449,613,4429,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,neumatica basica,presencial,10,165.2,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1450,613,4430,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,neumatica basica,presencial,10,0.8999999999999999,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1451,613,4437,7,curso,tecnologías de la información y comunicación,programas de escritorio,office avanzado,presencial,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1452,613,4438,7,curso,tecnologías de la información y comunicación,programas de escritorio,office avanzado,presencial,20,210.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1453,613,4467,7,curso,tecnologías de la información y comunicación,programas de escritorio,office avanzado,virtual,20,137.51746031746023,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1454,613,4468,7,curso,tecnologías de la información y comunicación,programas de escritorio,office avanzado,virtual,20,351.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1455,613,4367,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operacion de equipos de medición,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1456,613,4368,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operacion de equipos de medición,virtual,8,55.04,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1457,613,4301,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de equipos de medición,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1458,613,4302,7,curso,procesos industriales,operación reparación y mantenimiento de maquinas y equipos,operación de equipos de medición,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1459,613,4473,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de enfermedades ocupacionales,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1460,613,4474,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de enfermedades ocupacionales,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1461,613,4481,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de enfermedades ocupacionales,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1462,613,4482,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de enfermedades ocupacionales,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1463,613,4217,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos de la construcción,presencial,8,528.72,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1464,613,4218,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos de la construcción,presencial,8,760.96,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1465,613,4291,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos de la construcción,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1466,613,4292,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos de la construcción,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1467,613,4289,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,virtual,8,104.48,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
1468,613,4290,7,curso,procesos industriales,seguridad prevención de riesgos e higiene industrial,prevención de riesgos eléctricos,virtual,8,60.0,31-12-2022,31,12,2022,cvimsa ecuador c-vimsaecuador s.a.,calificado,operador de capacitación,28-01-2022,quito,pichincha
