id_fact_oec_rs,id_razon_social,id_fecha,fecha,dia,mes,anio,razon_social,estado,tipo_razon_social,fecha_resolucion,canton,provincia
2983,1418,327,05-07-2018,5,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3001,1418,454,07-05-2018,7,5,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3029,1418,739,11-06-2018,11,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3037,1418,845,12-11-2018,12,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3043,1418,881,13-05-2019,13,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3064,1418,1077,16-04-2018,16,4,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3066,1418,1093,16-07-2018,16,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3087,1418,1218,18-04-2019,18,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3101,1418,1319,19-09-2018,19,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3108,1418,1366,20-05-2019,20,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3146,1418,1663,24-07-2018,24,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3187,1418,1994,29-04-2019,29,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3190,1418,2005,29-06-2018,29,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3015,1418,595,09-05-2019,9,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3014,1418,590,09-04-2019,9,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3127,1418,1501,22-03-2019,22,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3192,1418,2019,29-08-2019,29,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3208,1418,2121,31-05-2019,31,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2980,1418,288,04-12-2019,4,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3201,1418,2074,30-07-2019,30,7,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3022,1418,664,10-05-2018,10,5,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3098,1418,1303,19-07-2018,19,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3010,1418,559,08-11-2018,8,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3061,1418,1056,15-12-2019,15,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3121,1418,1464,21-09-2018,21,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3165,1418,1816,26-09-2018,26,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3168,1418,1846,27-02-2019,27,2,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3199,1418,2064,30-05-2019,30,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3036,1418,820,12-07-2018,12,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3044,1418,898,13-08-2019,13,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3181,1418,1953,28-08-2019,28,8,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2954,1418,57,01-10-2018,1,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2960,1418,113,02-08-2018,2,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2962,1418,126,02-10-2018,2,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2964,1418,140,02-12-2019,2,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2969,1418,200,03-10-2019,3,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2973,1418,248,04-06-2019,4,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2992,1418,396,06-06-2019,6,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3019,1418,622,09-10-2018,9,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3038,1418,846,12-11-2019,12,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3052,1418,962,14-08-2018,14,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3078,1418,1176,17-09-2018,17,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3085,1418,1208,18-02-2019,18,2,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3086,1418,1212,18-03-2019,18,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3089,1418,1226,18-06-2018,18,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3090,1418,1246,18-09-2018,18,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3103,1418,1330,19-11-2018,19,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3116,1418,1429,21-03-2019,21,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3123,1418,1476,21-11-2018,21,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3143,1418,1649,24-04-2018,24,4,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3144,1418,1650,24-04-2019,24,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3145,1418,1659,24-06-2019,24,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3150,1418,1681,24-10-2018,24,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3158,1418,1727,25-06-2018,25,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3161,1418,1745,25-09-2018,25,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3209,1418,2125,31-07-2018,31,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3212,1418,2138,31-10-2018,31,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2952,1418,43,01-08-2018,1,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2956,1418,63,01-11-2018,1,11,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2988,1418,346,05-10-2018,5,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2991,1418,395,06-06-2018,6,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3006,1418,528,08-06-2018,8,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3007,1418,539,08-08-2018,8,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3032,1418,766,11-10-2018,11,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3080,1418,1182,17-10-2018,17,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3102,1418,1325,19-10-2018,19,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3130,1418,1517,22-06-2018,22,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3172,1418,1880,27-08-2018,27,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3174,1418,1887,27-09-2018,27,9,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3110,1418,1378,20-07-2018,20,7,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3126,1418,1488,22-01-2019,22,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3155,1418,1718,25-04-2019,25,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2950,1418,4,31-12-2019,31,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3040,1418,853,12-12-2019,12,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3186,1418,1978,28-12-2019,28,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3013,1418,583,09-03-2018,9,3,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3097,1418,1297,19-06-2018,19,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3138,1418,1601,23-08-2018,23,8,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3058,1418,1013,15-05-2019,15,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2978,1418,272,04-10-2019,4,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3184,1418,1972,28-11-2019,28,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2972,1418,237,04-04-2019,4,4,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2982,1418,323,05-06-2019,5,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2990,1418,377,06-03-2019,6,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3026,1418,694,10-10-2018,10,10,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3084,1418,1201,18-01-2019,18,1,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3119,1418,1444,21-06-2018,21,6,2018,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3169,1418,1853,27-03-2019,27,3,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3179,1418,1907,27-12-2019,27,12,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3092,1418,1253,18-10-2019,18,10,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3180,1418,1933,28-05-2019,28,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2958,1418,99,02-05-2019,2,5,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2966,1418,174,03-06-2019,3,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
2998,1418,423,06-11-2019,6,11,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
3003,1418,460,07-06-2019,7,6,2019,medifra soluciones medico ocupacionales ecuador cia. ltda.,habilitado,organismo evaluador de la conformidad,10/3/2020,quito,pichincha
