id_perfil,familia,sector,perfil,modalidad,carga_horaria,costo
1892,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1893,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1894,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1895,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1896,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1897,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1898,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1899,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1900,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1901,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1902,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1903,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1904,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1905,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1906,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1907,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1908,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,servicio personalizado de información turística - nte inen 2 433: 2008,desconocida,6,250.0
1909,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",gerente de operadoras - nte inen 2 464: 2008,desconocida,6,250.0
1910,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1911,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1912,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1913,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1914,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1915,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1916,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1917,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1918,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1919,turismo y alimentación,actividades de alojamiento,atención y traslado de huésped,desconocida,6,250.0
1920,turismo y alimentación,servicio de alimento y bebida,ayudante de mesero - nte inen 2 454: 2008,desconocida,6,250.0
1921,turismo y alimentación,servicio de alimento y bebida,posillero - nte inen 2 435: 2008,desconocida,6,250.0
1922,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1923,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1924,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1925,turismo y alimentación,servicio de alimento y bebida,servicio de vinos y licores,desconocida,6,250.0
1926,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1927,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1928,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1929,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1930,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1931,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1932,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1933,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1934,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1935,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1936,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1937,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1938,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1939,turismo y alimentación,elaboración de productos alimenticios,preparaciones culinarias de partida,desconocida,6,250.0
1940,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1941,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1942,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1943,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1944,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1945,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1946,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1947,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1948,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1949,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1950,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1951,turismo y alimentación,elaboración de productos alimenticios,chef pastelero - panadero - nte inen 2 457: 2008,desconocida,6,250.0
1952,turismo y alimentación,actividades de alojamiento,atención y traslado de huésped,desconocida,6,250.0
1953,turismo y alimentación,elaboración de productos alimenticios,administrador de restaurante - nte inen 2 436: 2008,desconocida,6,250.0
1954,turismo y alimentación,servicio de alimento y bebida,preparación y servicio de bebidas en bar (barman),desconocida,6,250.0
1955,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1956,turismo y alimentación,servicio de alimento y bebida,servicio al cliente en alimentos y bebidas (mesero),desconocida,6,250.0
1957,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1958,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1959,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1960,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1961,turismo y alimentación,actividades de alojamiento,recepción y atención de clientes en servicios de alojamiento,desconocida,6,250.0
1962,turismo y alimentación,actividades administrativas y de apoyo de oficina y otras actividades de apoyo a las empresas,recepcionista polivalente - nte inen 2 446: 2008,desconocida,6,250.0
1963,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1964,turismo y alimentación,actividades de alojamiento,mantenimiento y limpieza de áreas de alojamiento,desconocida,6,250.0
1965,turismo y alimentación,servicio de alimento y bebida,mesero polivalente - nte inen 2 453: 2008,desconocida,6,250.0
1966,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1967,turismo y alimentación,elaboración de productos alimenticios,chef de cocina - nte inen 2 442: 2008,desconocida,6,250.0
1968,turismo y alimentación,servicio de alimento y bebida,dirección de meseros,desconocida,6,250.0
1969,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
1970,turismo y alimentación,servicio de alimento y bebida,seguridad alimentaria para personal operativo - nte inen 2 458: 2008,desconocida,6,250.0
1971,turismo y alimentación,actividades de alojamiento,hospitalidad - nte inen 2 451: 2008,desconocida,6,250.0
1972,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1973,turismo y alimentación,elaboración de productos alimenticios,preparaciones gastronómicas de cocina,desconocida,6,250.0
1974,turismo y alimentación,"actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades conexas",guía de turismo,desconocida,6,250.0
